"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"surv[1,38]",0.0022313586993014,0.00355611072846074,1.18612474380734e-05,0.000228074077160441,0.000874586828165163,0.00268074996502409,0.0118279933770914,1.16651122720017,16
"surv[1,39]",0.00202711825878244,0.00335902595328657,8.29019990597047e-06,0.000182395990852208,0.000738899756394601,0.00239574996086276,0.0110887472444103,1.16677989709759,16
"surv[1,40]",0.00184553137345309,0.00317640642696763,5.76094695786654e-06,0.000146087699808515,0.000628999713831413,0.00213874644445362,0.010309749881714,1.16702470212002,16
"surv[1,41]",0.00168373818562874,0.00300711925259957,3.99621773390752e-06,0.000117997975230656,0.000532192098776372,0.00190349032297341,0.00965559967653193,1.16723503911544,16
"surv[1,42]",0.00153927966327345,0.00285008683269661,2.76723911389596e-06,9.50549996055193e-05,0.000450646602117447,0.00170445020560332,0.00906179689084255,1.16741995993101,16
"surv[1,43]",0.00140993105362275,0.00270417471936439,1.91216113600113e-06,7.58873488978919e-05,0.000384598946956437,0.00151445791290752,0.00851011689908688,1.16758338155254,16
"surv[1,44]",0.00129389151635729,0.00256840139962657,1.31888822714342e-06,6.11199117646235e-05,0.000331548910418961,0.00134024656648448,0.00799653524796794,1.1677259039521,16
"surv[1,45]",0.00118953863541916,0.00244175879552256,9.08075117675525e-07,4.92820447642826e-05,0.000284099718408871,0.00118999494664525,0.00751900181386555,1.16785338770037,16
"surv[1,46]",0.00109560543158683,0.00232415111106562,6.24025897469933e-07,3.95672613355853e-05,0.000244142212654838,0.00105874991142429,0.00707517817299069,1.16795968252225,16
"surv[1,47]",0.00101077947324052,0.00221418676181995,4.28084672535001e-07,3.20819917231179e-05,0.000209681305795247,0.000944574919581155,0.00666165903536977,1.16805779810472,16
"surv[1,48]",0.000934055089308383,0.00211132006211474,2.93204998338059e-07,2.60069845760388e-05,0.000179922427729286,0.000837849959708708,0.00625074510074733,1.16813576517311,16
"surv[1,49]",0.000864519782725549,0.00201499027870437,1.99232397044122e-07,2.09572642211771e-05,0.000153778021836672,0.000745994837761343,0.00586869970056808,1.16820571232969,16
"surv[1,50]",0.000801440751183633,0.00192497555998533,1.35047177085594e-07,1.69574332489841e-05,0.000131481595670269,0.000666623973392643,0.00553344893129134,1.16826329407037,16
"surv[1,51]",0.000744064181602794,0.00184050342236199,9.14080048422689e-08,1.37374666171582e-05,0.000112637915463666,0.000596674960708846,0.00523107179610544,1.1683133479016,16
"surv[1,52]",0.000691793124227245,0.00176117941591726,6.17441289322793e-08,1.10749695808382e-05,9.70678901594137e-05,0.00053414993679183,0.00494847391094177,1.16835145802179,16
"surv[1,53]",0.000644116174175649,0.00168675755035549,4.22720246294588e-08,8.90928894282921e-06,8.37498274625088e-05,0.0004780733474628,0.00468284990623096,1.16838595428036,16
"surv[1,54]",0.000600545362237725,0.00161672887870801,2.91529939956836e-08,7.16652203729345e-06,7.27944805599986e-05,0.000426199859132854,0.00443397499725095,1.16840752564946,16
"surv[1,55]",0.000560647686281737,0.0015507067754153,1.98364588082607e-08,5.74666452578678e-06,6.33543131917631e-05,0.000380649911289249,0.00419057415733199,1.16842882785128,16
"surv[1,56]",0.00052407596851483,0.00148845600285666,1.35704996410998e-08,4.59765890875706e-06,5.53849185248114e-05,0.000340348663931423,0.00396279285926282,1.16844304784525,16
"surv[1,57]",0.00049049930454494,0.00142972175508317,9.1280941381788e-09,3.67274977033003e-06,4.77448363700202e-05,0.000305074750840652,0.00374810647440853,1.16844635534293,16
"surv[1,58]",0.000459634180154361,0.00137428003641698,6.12108741396015e-09,2.91298715603141e-06,4.10043826925854e-05,0.000274549329582397,0.00354746501871544,1.1684494265378,16
"surv[1,59]",0.000431215495816996,0.00132194888070548,4.12170734184696e-09,2.32399935493108e-06,3.54149827050643e-05,0.000246473898214295,0.00335792061652266,1.16844684478087,16
"surv[1,60]",0.000405022567539355,0.00127245891646398,2.77280599825683e-09,1.8679712150653e-06,3.04048811870726e-05,0.000220874281270928,0.00318099536537168,1.16843860077667,16
"surv[1,61]",0.00038083076642294,0.00122549927931403,1.86352813499076e-09,1.49944410266457e-06,2.61047007261144e-05,0.00019804998105901,0.00301422583228951,1.16842819430923,16
"surv[1,62]",0.000358463777664725,0.00118089891941716,1.24998167132042e-09,1.20449223813517e-06,2.24245312102617e-05,0.000178049810233212,0.0028584305078158,1.16841404513966,16
"surv[1,63]",0.000337762702857374,0.00113864127697009,8.36860044031652e-10,9.63096021676698e-07,1.92642933947757e-05,0.000160174008160234,0.00271060937699332,1.16839673771341,16
"surv[1,64]",0.000318597313775978,0.00109869236656657,5.59685566881729e-10,7.75199304123307e-07,1.65591273924685e-05,0.00014414788399234,0.00257178834388535,1.16837408463095,16
"surv[1,65]",0.000300805682621226,0.00106061777675823,3.73839576372545e-10,6.20661437172602e-07,1.42339242656409e-05,0.000129897098229673,0.0024409673665209,1.16835433140812,16
"surv[1,66]",0.000284265355121846,0.00102431211308106,2.49445983324322e-10,5.05324953634248e-07,1.22386763990229e-05,0.00011714739378466,0.00231712060158953,1.16832577166754,16
"surv[1,67]",0.000268896639488542,0.000989837133921314,1.6615478649449e-10,4.05723982744243e-07,1.05286276408656e-05,0.000105672422261456,0.00220124810498522,1.16829885133887,16
"surv[1,68]",0.000254580864932484,0.000956935239193332,1.10530365007242e-10,3.2577224320852e-07,9.0584422501885e-06,9.53453056334835e-05,0.00209137565774312,1.1682688522233,16
"surv[1,69]",0.00024124941364545,0.000925667936314089,7.34689451123634e-11,2.6302397212917e-07,7.79633779411847e-06,8.6073034061906e-05,0.00198750324440085,1.16823690278931,16
"surv[1,70]",0.00022879377508628,0.000895652732233019,4.87657347375372e-11,2.1342306916559e-07,6.74138709762317e-06,7.7841745805982e-05,0.00188963084538164,1.16820338943458,16
"surv[1,71]",0.000217180909910396,0.000867276228595876,3.23216462800419e-11,1.72689578542514e-07,5.8414244838053e-06,7.04524295300961e-05,0.00179673273729094,1.16817079414865,16
"surv[1,72]",0.000206316518419125,0.000840025557950537,2.13995387731269e-11,1.39676179472035e-07,5.05138891791159e-06,6.38999153869534e-05,0.00170883464631897,1.16813377029835,16
"surv[1,73]",0.000196152091346207,0.000813996820832303,1.41551099571631e-11,1.1303849522656e-07,4.3754874014217e-06,5.80818570410342e-05,0.00162593655730077,1.1680942747598,16
"surv[1,74]",0.000186615234932706,0.000788938824436944,9.34700299564044e-12,9.14428293653672e-08,3.78044441831909e-06,5.24146836429491e-05,0.00154801283065427,1.16805490507329,16
"surv[1,75]",0.000177703696344113,0.000765316063743232,6.16614225474384e-12,7.39344364044354e-08,3.24885210497492e-06,4.71274950250293e-05,0.00147408911627862,1.16801520802768,16
"surv[1,76]",0.000169321280038076,0.00074242524556966,4.06339918513021e-12,5.95544056085737e-08,2.7949912343333e-06,4.2552091256217e-05,0.00140416540493683,1.16797473027664,16
"surv[1,77]",0.000161440903994401,0.000720404314542414,2.67402913910806e-12,4.79665084783723e-08,2.40646753562145e-06,3.85498088751755e-05,0.00133724167906805,1.16793315628285,16
"surv[1,78]",0.000154045942477772,0.000699484039091738,1.75850409312311e-12,3.86416627371614e-08,2.07282416041496e-06,3.49349473319124e-05,0.00127431793291391,1.16788736133635,16
"surv[1,79]",0.000147084085036078,0.000679336014532776,1.15455822381803e-12,3.11325485974548e-08,1.78610637981056e-06,3.17099952676408e-05,0.00121436864446511,1.16784368745109,16
"surv[1,80]",0.000140538982122675,0.000660101787310804,7.57367949819726e-13,2.50795629536272e-08,1.54962705190636e-06,2.89323281320079e-05,0.00115841936352079,1.16780013129071,17
"surv[1,81]",0.000134361349316536,0.000641538268104602,4.96195817072867e-13,2.02031412128533e-08,1.34123823387197e-06,2.64195380175587e-05,0.0011044700743014,1.16775454575363,17
"surv[1,82]",0.000128536786797721,0.000623748487783512,3.24764403121296e-13,1.62784482221092e-08,1.16136815868182e-06,2.41390992274728e-05,0.00105352077551142,1.16770780023139,17
"surv[1,83]",0.000123039859792175,0.000606601935859705,2.1232047169999e-13,1.31130291140188e-08,1.00604095344076e-06,2.19393121229144e-05,0.00100564506899614,1.16766201997819,17
"surv[1,84]",0.000117848052064129,0.000590141576707988,1.38632498035814e-13,1.05697341431039e-08,8.71781365939879e-07,1.98697271324801e-05,0.000959601703199806,1.1676176006506,17
"surv[1,85]",0.00011294302605385,0.000574304331394574,9.04686506709691e-14,8.51344664083683e-09,7.55548198330192e-07,1.79949478054135e-05,0.000916234909918447,1.16756832595743,17
"surv[1,86]",0.000108297759289124,0.000559022119864566,5.89562837980507e-14,6.86016093477946e-09,6.54998282440496e-07,1.63074994249936e-05,0.000877142426375536,1.16752142515372,17
"surv[1,87]",0.000103898682953644,0.000544303112055125,3.8386636146682e-14,5.52765573892175e-09,5.70699964955318e-07,1.47474993641553e-05,0.000842229327441947,1.16747329158252,17
"surv[1,88]",9.97356600627211e-05,0.000530141627685538,2.49650711111001e-14,4.4496030772833e-09,4.9428539326992e-07,1.33449971885539e-05,0.000808923161122575,1.16742332320893,17
"surv[1,89]",9.57887558948515e-05,0.000516475623609405,1.6218169204435e-14,3.58213020495431e-09,4.26581246657656e-07,1.20749968926938e-05,0.000777126522849277,1.16737564162026,17
"surv[1,90]",9.20490140706493e-05,0.000503326691730465,1.05244628818564e-14,2.88303863576676e-09,3.67949018207686e-07,1.09324922751166e-05,0.000746736947936101,1.16732689904732,17
"surv[1,91]",8.84953574132102e-05,0.000490609970710649,6.82421096950642e-15,2.32121617446975e-09,3.17596914342693e-07,9.90474923309007e-06,0.000717657072739878,1.16727892528613,17
"surv[1,92]",8.51205493360201e-05,0.00047833821898875,4.41999561335731e-15,1.86624874525933e-09,2.75996938388816e-07,8.99274347828806e-06,0.0006898818297359,1.167229465955,17
"surv[1,93]",8.19151398049139e-05,0.000466503160432459,2.86034916745457e-15,1.49823198440038e-09,2.39897478102626e-07,8.17648966814802e-06,0.000663313853122759,1.16718042973119,17
"surv[1,94]",7.8866236442791e-05,0.000455062403984418,1.84904997365316e-15,1.20822768045045e-09,2.08597603054302e-07,7.44099677231271e-06,0.000637950606275684,1.16713192329283,17
"surv[1,95]",7.59626748789323e-05,0.000443997657707568,1.19107490805546e-15,9.7522613082932e-10,1.813977673512e-07,6.7729997784888e-06,0.000613594757972147,1.16708180461981,17
"surv[1,96]",7.3199705641367e-05,0.000433293730926301,7.65134537588736e-16,7.8797938506341e-10,1.5774770996753e-07,6.16949945277662e-06,0.000590343755553544,1.16703248659898,17
"surv[1,97]",7.05693782791757e-05,0.000422954936714385,4.9123675478287e-16,6.376732023095e-10,1.37247950804374e-07,5.62324624549296e-06,0.000568097647891405,1.16698270535282,17
"surv[1,98]",6.80625477326027e-05,0.000412971786006036,3.1502158015711e-16,5.11315275585765e-10,1.19448231464514e-07,5.12649113624271e-06,0.000546853817684516,1.16693462587976,17
"surv[1,99]",6.56706212146288e-05,0.000403284369490656,2.01871996841272e-16,4.13033328558463e-10,1.03898267550523e-07,4.67423535043373e-06,0.000526417647123766,1.16688352169032,17
"surv[1,100]",6.33906354220855e-05,0.00039391468046892,1.29142229515908e-16,3.33651942112944e-10,9.04685055696178e-08,4.26397742938949e-06,0.000506881138858874,1.16683542540484,17
"surv[1,101]",6.12122781461331e-05,0.000384839739742465,8.25823812790943e-17,2.69326830265297e-10,7.86193888299826e-08,3.88996866925326e-06,0.000488152418906189,1.16678449551972,17
"surv[1,102]",5.91341897075664e-05,0.000376075066025183,5.27419470645677e-17,2.17377887544982e-10,6.82199882732328e-08,3.54946172396714e-06,0.000470234330589159,1.16673524610277,17
"surv[1,103]",5.71444856154139e-05,0.000367541581712501,3.36559792356249e-17,1.75234558571826e-10,5.93999966329966e-08,3.23995351196294e-06,0.000453021523669549,1.16668666647349,17
"surv[1,104]",5.52431134828543e-05,0.000359272411620397,2.14527431481223e-17,1.41289483020631e-10,5.18049302673017e-08,2.95769647039922e-06,0.000436122276627504,1.16663722646263,17
"surv[1,105]",5.34249579218035e-05,0.000351271421205345,1.36609985752203e-17,1.1391813729098e-10,4.51349376868962e-08,2.70043844129775e-06,0.000418855935899636,1.16658654099895,17
"surv[1,106]",5.16851901490216e-05,0.000343504796393071,8.69422488652917e-18,9.18229890973233e-11,3.92799987270875e-08,2.46643256760699e-06,0.000402384173332525,1.16653823721788,17
"surv[1,107]",5.0020164166542e-05,0.000335971648571448,5.52112494484588e-18,7.40270939741372e-11,3.41499868228379e-08,2.25342615381553e-06,0.000385545433475237,1.16648892147374,17
"surv[1,108]",4.84258098033414e-05,0.000328672751557721,3.51104392282428e-18,5.97886796084449e-11,2.9684965891845e-08,2.05916522960133e-06,0.000369403990030899,1.16644003347658,17
"surv[1,109]",4.68961698677028e-05,0.000321572251899309,2.22852934104341e-18,4.82945163671965e-11,2.58049413872614e-08,1.88166563633513e-06,0.000354057112773015,1.16639157171044,17
"surv[1,110]",4.5431575144321e-05,0.000314694131040033,1.41349376772231e-18,3.90099040346506e-11,2.24349058388932e-08,1.72345075776493e-06,0.000339310270611207,1.16634295260228,17
"surv[1,111]",4.40258101007518e-05,0.00030799764434127,8.95407041970252e-19,3.15100000000000e-11,1.95098744229685e-08,1.57822846956462e-06,0.000325355274733555,1.16629385466089,17
"surv[1,112]",4.2675363630308e-05,0.000301488299534471,5.66851017834485e-19,2.53699940906097e-11,1.69648342166967e-08,1.4454934993454e-06,0.000311903036800172,1.16624488070018,17
"surv[1,113]",4.13826388904613e-05,0.000295191530939311,3.58467037575723e-19,2.0407495867515e-11,1.47598340099068e-08,1.32424936236519e-06,0.000299145382959997,1.16619658266078,17
"surv[1,114]",4.01404794729882e-05,0.000289053087624487,2.26414020946255e-19,1.64224994292527e-11,1.28398091886134e-08,1.21524930512636e-06,0.000286885030474112,1.16614850853887,17
"surv[1,115]",3.89468847875041e-05,0.000283104314630408,1.42941097066185e-19,1.322249929116e-11,1.11747483193135e-08,1.11699461559786e-06,0.000275224706316886,1.16610086130079,17
"surv[1,116]",3.77968467077713e-05,0.000277285603985232,9.01080912350778e-20,1.06399859198878e-11,9.72325161661467e-09,1.01924917137202e-06,0.000264058976971213,1.16605175247938,17
"surv[1,117]",3.66927375791908e-05,0.000271629988451652,5.67711129924298e-20,8.56896070543705e-12,8.46323874175838e-09,9.30974829736245e-07,0.000253393268530676,1.16600400179721,17
"surv[1,118]",3.56315779084366e-05,0.000266143418064572,3.57398466998846e-20,6.95399805978693e-12,7.36722634374701e-09,8.51747242911568e-07,0.000243127564522108,1.16595709332435,17
"surv[1,119]",3.46109805274479e-05,0.000260807229937905,2.24758344026226e-20,5.62915170500278e-12,6.41471940150153e-09,7.79467081390216e-07,0.000233356480949826,1.16590894662418,17
"surv[1,120]",3.36295973091284e-05,0.000255624740584541,1.41232993738431e-20,4.55621595415045e-12,5.58571929119251e-09,7.13484596205615e-07,0.000223988093256714,1.16586152207263,17
"surv[2,1]",0.98068373253493,0.00578091393072453,0.967402499874027,0.9773,0.981349998726245,0.9848,0.990394999507709,1.16904528356081,16
"surv[2,2]",0.943239720558882,0.0106312095504346,0.921102499867695,0.936624998999101,0.9439,0.9504,0.962394999493385,1.21991872536842,13
"surv[2,3]",0.884163373253493,0.0160529831349464,0.851704999427704,0.873824998927172,0.8846,0.8947,0.9144,1.20661838785884,14
"surv[2,4]",0.800707085828343,0.0208559566733789,0.757504999356547,0.786924998808704,0.8007,0.8148,0.842397499855313,1.17124236735061,16
"surv[2,5]",0.694824650698603,0.0241583115533895,0.6458024998113,0.6792,0.694499992800576,0.71014999471893,0.741897499835711,1.11942238186242,21
"surv[2,6]",0.584645109780439,0.026529877998425,0.533004999085592,0.567724998348769,0.584249997860505,0.601,0.637774980871598,1.06193168095938,37
"surv[2,7]",0.490773552894212,0.0281487771580969,0.438504998888589,0.4725,0.4898,0.509274953963627,0.547857435583159,1.02546809400122,81
"surv[2,8]",0.419454790419162,0.0286722814279524,0.36620249966725,0.400974978962787,0.4187,0.437774997858326,0.4752,1.00914684631957,210
"surv[2,9]",0.366047704590818,0.0284592559718291,0.312102499609582,0.346724997296388,0.365699986327591,0.3844,0.4237699585116,1.00230161780263,720
"surv[2,10]",0.325621157684631,0.027996171271287,0.271312488782959,0.3063,0.325449996159164,0.344,0.383777474238818,0.999888103856054,1000
"surv[2,11]",0.294378043912176,0.0276225529510676,0.240122458985499,0.276,0.294349995753355,0.31247499699944,0.351497499653207,0.999751438319902,1000
"surv[2,12]",0.269595209580838,0.0275091229442312,0.217819964273691,0.251449985090451,0.26974999536608,0.2872,0.325682481638507,1.00073841943965,1000
"surv[2,13]",0.249377145708583,0.0276919497788468,0.197029911269344,0.2307,0.249249994984955,0.266974996487997,0.3054,1.00208957637459,830
"surv[2,14]",0.232404191616766,0.0281289268524297,0.181307493956527,0.2135,0.2323,0.251,0.291782479501977,1.00344835156332,530
"surv[2,15]",0.217751596806387,0.0287532911280503,0.166402499267868,0.198199924369729,0.2171,0.236474996034963,0.277189992958678,1.00464808112218,400
"surv[2,16]",0.204771656686627,0.0294827390713067,0.152502499201164,0.1844,0.2044,0.2241,0.266982477594748,1.00568572657562,330
"surv[2,17]",0.193009680638723,0.0302471718461927,0.1398,0.172024994551266,0.192099973971888,0.21327499560358,0.258059878620998,1.0065552664904,290
"surv[2,18]",0.182209081836327,0.0309951574857706,0.12680499615935,0.160149976594193,0.181149993099641,0.202774995375889,0.248594998037979,1.0072766589637,260
"surv[2,19]",0.172258043912176,0.031693673299869,0.115609983169815,0.1491,0.170749992679356,0.1937,0.240874949269783,1.00790246578726,240
"surv[2,20]",0.163072594810379,0.0323325257941483,0.105812471290844,0.139349973102208,0.161949992281568,0.184574994919846,0.2325,1.0084456115391,230
"surv[2,21]",0.154574640718563,0.0329015571433663,0.0973077379879963,0.1301,0.1532,0.177,0.225494997836874,1.00890107714154,210
"surv[2,22]",0.146695908183633,0.0333958139776877,0.0891069892982286,0.122024992319246,0.144799861878387,0.169199911277572,0.218784979911166,1.00929064245,210
"surv[2,23]",0.139381367265469,0.0338163314916224,0.0816607498657103,0.114624991823533,0.137249990892532,0.1625,0.212582471849241,1.00963296167718,200
"surv[2,24]",0.132574371257485,0.0341657047384306,0.074596987221541,0.107924991316094,0.129849913361542,0.155649975897159,0.207087485264479,1.00992938855788,190
"surv[2,25]",0.126232155688623,0.0344469366692862,0.0684039954456087,0.101049962914117,0.1233,0.149124943381969,0.200982470220884,1.01017932378479,190
"surv[2,26]",0.120315748502994,0.0346637286281527,0.0627684776311279,0.0949524999012699,0.117349989348103,0.142474993418358,0.195264877107859,1.01040849665399,190
"surv[2,27]",0.114783203592814,0.0348194549465337,0.0570936858181743,0.08939,0.111449988784208,0.1371,0.1893,1.01061715132057,180
"surv[2,28]",0.109610459081836,0.0349246069443681,0.0529407497928851,0.0841824972164213,0.106499953051633,0.131674992878394,0.184769904624521,1.01079574027353,180
"surv[2,29]",0.104761636726547,0.0349774251574515,0.0486829327613957,0.0793124800345457,0.101399950690323,0.127074992620531,0.180547200100217,1.01095787764629,180
"surv[2,30]",0.100211387225549,0.0349841896554131,0.0447779722546674,0.0749349954972982,0.0965099953372706,0.122774992362007,0.176442131555886,1.01111507626936,180
"surv[2,31]",0.0959393612774451,0.0349511370317391,0.0412319981105868,0.0704124966721883,0.09209498357674,0.118874992111352,0.172249714882301,1.01124972687512,180
"surv[2,32]",0.0919213872255489,0.0348808795819622,0.0379444896245124,0.0663324998586736,0.0880799795640303,0.114649967272721,0.168159813336627,1.01137391364453,170
"surv[2,33]",0.0881388023952096,0.0347767235642033,0.0350339911200397,0.062464970605478,0.0839599946403047,0.110749966119554,0.164272409846631,1.01149259021955,170
"surv[2,34]",0.084575369261477,0.0346448036953637,0.032214487785524,0.0590149942830521,0.0801249736349411,0.106849964882153,0.160582462708177,1.01159561735484,170
"surv[2,35]",0.0812136327345309,0.0344853666366588,0.0296309993424675,0.0557324259105137,0.0763449998362696,0.103149963621657,0.156994996892298,1.01169226618076,170
"surv[2,36]",0.078038743512974,0.0343011739246119,0.0269377068355656,0.0523474354259895,0.07303994455091,0.0996124953872994,0.153792492859001,1.01178486415349,170
"surv[2,37]",0.0750394451097804,0.0340992004154424,0.0244586895072747,0.0494599878755201,0.06982,0.0963724991244,0.150589987029107,1.01187081573903,170
"surv[2,38]",0.0722020958083832,0.0338779670256792,0.0224629922134842,0.046892442291262,0.0669749774169428,0.093487483044686,0.147297499172237,1.01194913780016,170
"surv[2,39]",0.0695140518962076,0.0336388181938044,0.0205632400235704,0.044132209994625,0.06393,0.0905849995859937,0.144389986471167,1.01202534874874,170
"surv[2,40]",0.0669683902195609,0.0333883696160625,0.0187284256274823,0.0419499964254506,0.0613949655916509,0.0875549995716652,0.141682457717938,1.01209297694428,170
"surv[2,41]",0.0645533233532934,0.0331227871908139,0.0171703766985713,0.0395524808153796,0.058934952277914,0.08492249900633,0.13868245680035,1.01216312313685,170
"surv[2,42]",0.0622620109780439,0.03285010788276,0.0157610961897144,0.0373024575755573,0.0565149997788198,0.0823674041655392,0.135589985591481,1.01222511549082,170
"surv[2,43]",0.0600850339321357,0.0325665528232274,0.014466197914325,0.0353449735007173,0.0542499963133639,0.0795999075548524,0.132992491740552,1.01228516728469,170
"surv[2,44]",0.0580161057884232,0.0322764788031293,0.0132722425938066,0.0334349899118199,0.052029984624253,0.077002498904114,0.131079940263328,1.0123446527776,170
"surv[2,45]",0.0560479341317365,0.0319803605675362,0.0121704995998577,0.0317324926179154,0.0498099186909595,0.0748374968675168,0.129074905112244,1.01239624221836,170
"surv[2,46]",0.0541745499001996,0.0316790347973279,0.011200249891247,0.0301524996891149,0.0477549243534109,0.0727174998710705,0.127069861055427,1.01244857444736,170
"surv[2,47]",0.0523901536926148,0.031374514097711,0.01031,0.02862,0.0457949385849572,0.0704574774991965,0.124872381241465,1.0124988701741,170
"surv[2,48]",0.0506889361277445,0.0310667042603864,0.00945607262374977,0.0272074831303295,0.0439049974376494,0.0681824833537118,0.122772379198512,1.01254563133491,160
"surv[2,49]",0.0490663962075848,0.0307558187733522,0.00869184838308937,0.0258224996369914,0.0422099893390179,0.0662773457038512,0.120674898472357,1.01259212615713,160
"surv[2,50]",0.0475176556886228,0.0304437076565312,0.00799117492531056,0.0244749617476662,0.04055,0.0643894742143781,0.118774896839537,1.01263281762206,160
"surv[2,51]",0.0460383852295409,0.0301298952013189,0.00734982319933555,0.0233249983927423,0.0389449996790345,0.0625498823182637,0.116777415049302,1.01267782215594,160
"surv[2,52]",0.0446253852295409,0.0298174299305228,0.00676134477027226,0.02219,0.0374749729819782,0.060757487495367,0.114877413637256,1.01272166317322,160
"surv[2,53]",0.0432741107784431,0.0295045650488189,0.00622178991918984,0.0210474959931136,0.0360149996529224,0.0589824807556332,0.113079930711636,1.01276085869997,160
"surv[2,54]",0.0419811786427146,0.0291917732351841,0.0057251836737034,0.0200124995316208,0.0346049389538546,0.0572674723128253,0.111279929585735,1.01279916890446,160
"surv[2,55]",0.0407435715568862,0.028881404026083,0.00527050169371188,0.0190699921397359,0.0333349546272378,0.0556424917407061,0.109579928488263,1.01283283641218,160
"surv[2,56]",0.0395580871257485,0.0285706986098343,0.00485274449741926,0.0182024994850551,0.0320849964936884,0.0541174956678114,0.107882444416087,1.01287480669517,160
"surv[2,57]",0.0384227095808383,0.028263776972255,0.00446796137612098,0.0172949805082156,0.030854980149078,0.05270999715352,0.106282443575806,1.01290746489458,160
"surv[2,58]",0.0373334118762475,0.0279580668865374,0.00411503102319498,0.0164349430724359,0.02969,0.0514199883253323,0.104682442709729,1.01293999621646,160
"surv[2,59]",0.0362885695608782,0.0276544354686338,0.00379102734003569,0.0156349784413733,0.0285749995625547,0.0500824983149433,0.103084957280479,1.01297253870269,160
"surv[2,60]",0.035285549500998,0.0273526826423543,0.00349497503756291,0.014917469253682,0.0275299110060312,0.0488174951973153,0.101584956647313,1.01300492061615,160
"surv[2,61]",0.034323100998004,0.0270554218605803,0.00322875366596848,0.014212499340524,0.0265099698226912,0.0476124903470665,0.100086213035873,1.01303554710679,160
"surv[2,62]",0.0333981435129741,0.0267601058886928,0.00298453260208412,0.0135549972348528,0.0255047838649929,0.0464449798003319,0.0986567151806691,1.01306559956767,160
"surv[2,63]",0.0325092817365269,0.0264687440236262,0.00275833597299305,0.0129324992752689,0.0245899918666111,0.0452899867442349,0.0972474685664566,1.01309499356629,160
"surv[2,64]",0.0316546423153693,0.0261799132652209,0.00255004273873629,0.01235,0.0237299241465286,0.0441449991503984,0.09580972855867,1.01312674925354,160
"surv[2,65]",0.0308321265469062,0.025894868838805,0.00235767652518566,0.0117674928359131,0.0229348773705028,0.0430324980388168,0.0942679991721268,1.01315442126505,160
"surv[2,66]",0.030040598502994,0.0256120552752934,0.00218033395161906,0.0112449966671598,0.02208,0.0419974997767547,0.0929854957481565,1.01318128002745,160
"surv[2,67]",0.0292786458083832,0.025333779571804,0.0020170394799687,0.01075,0.0213449994143828,0.04099,0.0917547441338284,1.01320688419217,160
"surv[2,68]",0.0285445804391218,0.0250585707017763,0.00186579338294734,0.0102624990867765,0.0206549703461419,0.0399949915572221,0.0903394999460293,1.01323497039489,160
"surv[2,69]",0.0278371933133733,0.0247868226494863,0.00172657129711299,0.00979298470374741,0.0199899099547747,0.0390574997599488,0.0891157460428446,1.01326142507615,160
"surv[2,70]",0.027155179740519,0.0245188837870804,0.00159834851372858,0.00935196398838658,0.0193548133548221,0.0381474997542219,0.0879312329782558,1.01328829569678,160
"surv[2,71]",0.0264976536926148,0.0242546690089244,0.00147917459747581,0.00895298327073332,0.0186948870015307,0.03728749371157,0.0867917346710825,1.0133112559464,160
"surv[2,72]",0.025863078243513,0.0239937935619766,0.00137002499110829,0.0085722468414526,0.0180599557031572,0.0364574791537909,0.0856642424610653,1.01333734882066,160
"surv[2,73]",0.0252506319361277,0.0237365122877741,0.00126409984604849,0.0082074999543138,0.0174449935511596,0.0356474555002565,0.0845662467537026,1.01336117032608,160
"surv[2,74]",0.024659450508982,0.023483278103432,0.00117012474031367,0.00783774855335434,0.01687,0.0348074781647528,0.0834884994742392,1.01338261015507,160
"surv[2,75]",0.0240882258083832,0.0232330772353255,0.00108409982054651,0.00750349995002776,0.0163449808809922,0.0339449988950547,0.082459499940871,1.01340727624618,160
"surv[2,76]",0.0235363381936128,0.0229865682441192,0.00100507489107222,0.00717974706409331,0.015854980290117,0.0332099954814737,0.0814977487878457,1.01343012841065,160
"surv[2,77]",0.0230028801996008,0.0227435976043741,0.000931572390190782,0.0068669991265951,0.0153749926829251,0.0325149711375482,0.0805559961220389,1.01345276229964,160
"surv[2,78]",0.0224871470558882,0.0225052381054972,0.00086375742548446,0.00656924964331459,0.0148899966420413,0.0318074501206303,0.0795464969936879,1.01347305686151,160
"surv[2,79]",0.021988357994012,0.0222692119398317,0.000801044950775057,0.00628349994032621,0.0144049921902096,0.0310724852049124,0.0785567473753385,1.01349681909058,160
"surv[2,80]",0.0215056377245509,0.0220373529066838,0.000742932472306935,0.00600924873695355,0.0139399856527903,0.03036,0.0775872480976088,1.01351742927844,160
"surv[2,81]",0.0210388594710579,0.0218099950259238,0.000689222485688629,0.00574524867894557,0.0134849768260832,0.0297074921061481,0.0766279989814218,1.01353784015603,160
"surv[2,82]",0.0205865304491018,0.0215847710196775,0.000639414993142334,0.00549474916432949,0.0130699961744447,0.0290724841862878,0.0756984994201069,1.01355757472795,160
"surv[2,83]",0.0201484345608782,0.0213629114772511,0.000593404999178646,0.00525624955424358,0.0126549990122481,0.0284574732872936,0.0747887495924299,1.01357834920093,160
"surv[2,84]",0.0197241931037924,0.0211453318926376,0.0005507,0.00503374774810105,0.0122449989791751,0.0278624592329882,0.0738892498515133,1.0135994643799,160
